GameName,GameTypeId,Images,Operator/Code,ProviderId
Gold Roll,Slots,"[{""GameImageId"":16497,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/FeaturedBreakout_GoldRoll_978x411_1758185532874.png""},{""GameImageId"":7694,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_featuredBanner_1733173540174.jpg""},{""GameImageId"":7693,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square.jpg""},{""GameImageId"":7692,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square_HD_1736777544192.jpg""},{""GameImageId"":16359,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/JumboBreakout_GoldRoll_510x510_1758038939154.png""},{""GameImageId"":9894,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_tall (1)_1733173555179.jpg""}]",GNOG,DraftKings
Gold Roll,Slots,"[{""GameImageId"":16497,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/FeaturedBreakout_GoldRoll_978x411_1758185532874.png""},{""GameImageId"":7694,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_featuredBanner_1733173540174.jpg""},{""GameImageId"":7693,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square.jpg""},{""GameImageId"":7692,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square_HD_1736777544192.jpg""},{""GameImageId"":16359,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/JumboBreakout_GoldRoll_510x510_1758038939154.png""},{""GameImageId"":9894,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_tall (1)_1733173555179.jpg""}]",GNOG,DraftKings
Gold Roll,Slots,"[{""GameImageId"":16497,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/FeaturedBreakout_GoldRoll_978x411_1758185532874.png""},{""GameImageId"":7694,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_featuredBanner_1733173540174.jpg""},{""GameImageId"":7693,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square.jpg""},{""GameImageId"":7692,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square_HD_1736777544192.jpg""},{""GameImageId"":16359,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/JumboBreakout_GoldRoll_510x510_1758038939154.png""},{""GameImageId"":9894,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_tall (1)_1733173555179.jpg""}]",GNOG,DraftKings
Gold Roll,Slots,"[{""GameImageId"":16497,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/FeaturedBreakout_GoldRoll_978x411_1758185532874.png""},{""GameImageId"":7694,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_featuredBanner_1733173540174.jpg""},{""GameImageId"":7693,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square.jpg""},{""GameImageId"":7692,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square_HD_1736777544192.jpg""},{""GameImageId"":16359,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/JumboBreakout_GoldRoll_510x510_1758038939154.png""},{""GameImageId"":9894,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_tall (1)_1733173555179.jpg""}]",GNOG,DraftKings
Gold Roll,Slots,"[{""GameImageId"":16497,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/FeaturedBreakout_GoldRoll_978x411_1758185532874.png""},{""GameImageId"":7694,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_featuredBanner_1733173540174.jpg""},{""GameImageId"":7693,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square.jpg""},{""GameImageId"":7692,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square_HD_1736777544192.jpg""},{""GameImageId"":16359,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/JumboBreakout_GoldRoll_510x510_1758038939154.png""},{""GameImageId"":9894,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_tall (1)_1733173555179.jpg""}]",GNOG,DraftKings
Gold Roll,Slots,"[{""GameImageId"":16497,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/FeaturedBreakout_GoldRoll_978x411_1758185532874.png""},{""GameImageId"":7694,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_featuredBanner_1733173540174.jpg""},{""GameImageId"":7693,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square.jpg""},{""GameImageId"":7692,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square_HD_1736777544192.jpg""},{""GameImageId"":16359,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/JumboBreakout_GoldRoll_510x510_1758038939154.png""},{""GameImageId"":9894,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_tall (1)_1733173555179.jpg""}]",GNOG,DraftKings
Gold Roll,Slots,"[{""GameImageId"":16497,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/FeaturedBreakout_GoldRoll_978x411_1758185532874.png""},{""GameImageId"":7694,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_featuredBanner_1733173540174.jpg""},{""GameImageId"":7693,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square.jpg""},{""GameImageId"":7692,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square_HD_1736777544192.jpg""},{""GameImageId"":16359,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/JumboBreakout_GoldRoll_510x510_1758038939154.png""},{""GameImageId"":9894,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_tall (1)_1733173555179.jpg""}]",GNOG,DraftKings
Gold Roll,Slots,"[{""GameImageId"":16497,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/FeaturedBreakout_GoldRoll_978x411_1758185532874.png""},{""GameImageId"":7694,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_featuredBanner_1733173540174.jpg""},{""GameImageId"":7693,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square.jpg""},{""GameImageId"":7692,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_square_HD_1736777544192.jpg""},{""GameImageId"":16359,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/JumboBreakout_GoldRoll_510x510_1758038939154.png""},{""GameImageId"":9894,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bf443967-988f-4d1d-9069-b173802bb87f/goldRoll_tall (1)_1733173555179.jpg""}]",GNOG,DraftKings
Balloon,Slots,"[{""GameImageId"":16472,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/71387977-b2e7-436f-b0cc-2739bad5ad19/FeaturedBreakout_Balloon_978x411_1758184981095.png""},{""GameImageId"":12878,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/71387977-b2e7-436f-b0cc-2739bad5ad19/DraftKings Balloon_1742222312486.jpg""},{""GameImageId"":12877,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/71387977-b2e7-436f-b0cc-2739bad5ad19/DraftKings Balloon_1742222307341.jpg""},{""GameImageId"":16375,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/71387977-b2e7-436f-b0cc-2739bad5ad19/JumboBreakout_Balloon_510x510_1758039358736.png""}]",GNOG,DraftKings
Balloon,Slots,"[{""GameImageId"":16472,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/71387977-b2e7-436f-b0cc-2739bad5ad19/FeaturedBreakout_Balloon_978x411_1758184981095.png""},{""GameImageId"":12878,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/71387977-b2e7-436f-b0cc-2739bad5ad19/DraftKings Balloon_1742222312486.jpg""},{""GameImageId"":12877,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/71387977-b2e7-436f-b0cc-2739bad5ad19/DraftKings Balloon_1742222307341.jpg""},{""GameImageId"":16375,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/71387977-b2e7-436f-b0cc-2739bad5ad19/JumboBreakout_Balloon_510x510_1758039358736.png""}]",GNOG,DraftKings
Sauce Boss BBQ,Slots,"[{""GameImageId"":16512,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/FeaturedBreakout_SauceBossBBQ_978x411_1758185833859.png""},{""GameImageId"":12898,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222955434.jpg""},{""GameImageId"":12897,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222950852.jpg""},{""GameImageId"":16370,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/JumboBreakout_SauceBossBBQ_510x510_1758039206062.png""},{""GameImageId"":13717,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/sauceBoss_tall_1745511643790.jpg""}]",GNOG,DraftKings
Sauce Boss BBQ,Slots,"[{""GameImageId"":16512,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/FeaturedBreakout_SauceBossBBQ_978x411_1758185833859.png""},{""GameImageId"":12898,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222955434.jpg""},{""GameImageId"":12897,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222950852.jpg""},{""GameImageId"":16370,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/JumboBreakout_SauceBossBBQ_510x510_1758039206062.png""},{""GameImageId"":13717,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/sauceBoss_tall_1745511643790.jpg""}]",GNOG,DraftKings
Sauce Boss BBQ,Slots,"[{""GameImageId"":16512,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/FeaturedBreakout_SauceBossBBQ_978x411_1758185833859.png""},{""GameImageId"":12898,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222955434.jpg""},{""GameImageId"":12897,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222950852.jpg""},{""GameImageId"":16370,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/JumboBreakout_SauceBossBBQ_510x510_1758039206062.png""},{""GameImageId"":13717,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/sauceBoss_tall_1745511643790.jpg""}]",GNOG,DraftKings
Sauce Boss BBQ,Slots,"[{""GameImageId"":16512,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/FeaturedBreakout_SauceBossBBQ_978x411_1758185833859.png""},{""GameImageId"":12898,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222955434.jpg""},{""GameImageId"":12897,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222950852.jpg""},{""GameImageId"":16370,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/JumboBreakout_SauceBossBBQ_510x510_1758039206062.png""},{""GameImageId"":13717,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/sauceBoss_tall_1745511643790.jpg""}]",GNOG,DraftKings
Sauce Boss BBQ,Slots,"[{""GameImageId"":16512,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/FeaturedBreakout_SauceBossBBQ_978x411_1758185833859.png""},{""GameImageId"":12898,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222955434.jpg""},{""GameImageId"":12897,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222950852.jpg""},{""GameImageId"":16370,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/JumboBreakout_SauceBossBBQ_510x510_1758039206062.png""},{""GameImageId"":13717,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/sauceBoss_tall_1745511643790.jpg""}]",GNOG,DraftKings
Sauce Boss BBQ,Slots,"[{""GameImageId"":16512,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/FeaturedBreakout_SauceBossBBQ_978x411_1758185833859.png""},{""GameImageId"":12898,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222955434.jpg""},{""GameImageId"":12897,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222950852.jpg""},{""GameImageId"":16370,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/JumboBreakout_SauceBossBBQ_510x510_1758039206062.png""},{""GameImageId"":13717,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/sauceBoss_tall_1745511643790.jpg""}]",GNOG,DraftKings
Sauce Boss BBQ,Slots,"[{""GameImageId"":16512,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/FeaturedBreakout_SauceBossBBQ_978x411_1758185833859.png""},{""GameImageId"":12898,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222955434.jpg""},{""GameImageId"":12897,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/Sauce Boss BBQ_1742222950852.jpg""},{""GameImageId"":16370,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/JumboBreakout_SauceBossBBQ_510x510_1758039206062.png""},{""GameImageId"":13717,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/3be58c40-a656-4cbb-80ed-2a74f743dec1/sauceBoss_tall_1745511643790.jpg""}]",GNOG,DraftKings
